pairid	q_acc	r_acc	band	split	anim_ani	af_tier	stratum	query	reference	ani	ani_uniform	af_query	af_reference	std_err	ani_cal	synteny_blocks	anchor_adjacency	breakpoint_count	het_shape	retention	ani_from_loss	ani_from_hist	enzyme_spread	enzyme_chi2	per_enzyme	n_anchors	n_chains	n_tags	max_block_anchors	mean_block_anchors	flag	ani_gated	gate	ani_upper95	skani_ani	skani_align_frac	fastani_ani	fastani_mapped	fastani_total
GCF_002319065.1__GCF_016307645.1	GCF_002319065.1	GCF_016307645.1	97-100	train	97.25	strict		NZ_NPKB01000109.1	NZ_JAEIKS010000001.1	97.9094	98.197	0.8215	0.8645	0.02554	97.2926	191	0.9853	131	1.189	0.8862	97.7156	98.42	0.2069	2.23	AlfI:98.21,AloI:98.31,BcgI:98.15,FalI:98.35	9220	191	10552	303	47.0942	ok	97.9094	gamma	97.7943	97.38	86.66	97.0164	1720	2050
GCF_002327125.1__GCF_012395955.1	GCF_002327125.1	GCF_012395955.1	97-100	test	98.31	strict		NZ_CP023405.1	NZ_JAAXON010000001.1	98.7331	99.0812	0.8706	0.9123	0.01839	98.3878	100	0.9887	99	0.312	0.9437	98.5889	99.2371	0.1178	0.48	AlfI:99.05,AloI:99.08,BcgI:99.08,FalI:99.17	8910	100	9598	350	87.51	ok	98.7331	gamma	98.6606	98.5	90.26	98.1223	1503	1717
GCF_002368255.1__GCF_014697225.1	GCF_002368255.1	GCF_014697225.1	97-100	train	99.99	strict		NZ_AP018203.1	NZ_JACJRK010000001.1	99.9982	99.9982	0.9158	0.9808	0.00074	99.5457	66	0.994	63	inf	0.9999	99.9922	99.9996	0.0056	1.19	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:99.99	10706	66	10605	1176	160.394	ok	99.9982	uniform	99.9969	100	99.3	99.9724	2194	2410
GCF_002370195.2__GCF_014202525.1	GCF_002370195.2	GCF_014202525.1	97-100	train	98.65	strict		NZ_AP018335.1	NZ_JACHGZ010000001.1	98.283	99.0658	0.7561	0.8327	0.03817	98.3198	74	0.9667	73	0.2	0.943	98.157	99.3803	0.3799	3.5	AlfI:99.04,AloI:98.84,BcgI:99.22,FalI:99.00	2431	74	2486	90	29.6486	ok	98.283	gamma	98.3139	98.5	87.31	98.2083	876	1162
GCF_002412145.1__GCF_003594765.1	GCF_002412145.1	GCF_003594765.1	97-100	train	98.66	strict		NZ_NDIP01000001.1	NZ_QJSB01000045.1	98.7433	98.9386	0.9214	0.9219	0.02834	98.7153	61	0.993	31	0.689	0.9352	98.4953	99.0901	0.1717	1.75	AlfI:99.05,AloI:98.95,BcgI:98.93,FalI:98.88	4652	61	4943	401	73.5246	ok	98.7433	gamma	98.5993	98.56	92.48	98.5251	1554	1661
GCF_002442575.1__GCF_014651795.1	GCF_002442575.1	GCF_014651795.1	97-100	train	97.44	strict		NZ_CP023656.1	NZ_BMXO01000001.1	97.7792	98.3234	0.8555	0.9253	0.03201	97.784	63	0.9884	62	0.613	0.895	97.6133	98.6421	0.3375	2.4	AlfI:98.31,AloI:98.64,BcgI:98.30,FalI:98.30	5537	63	6333	373	84.6825	ok	97.7792	gamma	97.7159	97.58	86.19	97.3814	1126	1311
GCF_002531885.1__GCF_014193135.1	GCF_002531885.1	GCF_014193135.1	97-100	train	98.34	strict		NZ_NWSZ01000106.1	NZ_JACHYV010000001.1	98.7263	98.923	0.847	0.9084	0.0164	97.8901	114	0.9953	61	0.65	0.9342	98.5793	99.0361	0.0949	0.56	AlfI:98.95,AloI:98.86,BcgI:98.92,FalI:98.90	13176	114	14152	705	113.123	ok	98.7263	gamma	98.6387	98.39	90.04	98.2276	1870	2154
GCF_002552175.1__GCF_002566505.1	GCF_002552175.1	GCF_002566505.1	97-100	test	99.79	strict		NZ_NVLP01000014.1	NZ_NUYF01000004.1	99.8971	99.9098	0.9288	0.9429	0.00925	99.8505	68	0.9958	15	0.07	0.9945	99.8708	99.9204	0.0242	0.46	AlfI:99.91,AloI:99.91,BcgI:99.93,FalI:99.90	3734	68	3689	449	53.7059	ok	99.8971	gamma	99.9075	99.78	96.33	99.8115	1580	1653
GCF_002560575.1__GCF_017498775.1	GCF_002560575.1	GCF_017498775.1	97-100	test	98.53	strict		NZ_NTRO01000100.1	NZ_JAGDQJ010000001.1	99.0124	99.1649	0.8268	0.8595	0.02709	98.6548	79	0.995	19	0.502	0.9493	98.885	99.2543	0.2153	2.22	AlfI:99.22,AloI:99.04,BcgI:99.26,FalI:99.12	4218	79	4220	349	49.038	ok	99.0124	gamma	98.9858	98.42	86.05	98.2608	1507	1674
GCF_002562195.1__GCF_002566035.1	GCF_002562195.1	GCF_002566035.1	97-100	train	99.02	strict		NZ_NTWH01000010.1	NZ_NUVO01000100.1	99.3319	99.4605	0.8198	0.7769	0.0192	98.649	80	0.9886	57	0.274	0.9674	99.2037	99.5354	0.1119	1.22	AlfI:99.39,AloI:99.44,BcgI:99.51,FalI:99.46	5342	80	5285	394	62.55	ok	99.3319	gamma	99.2816	98.72	81.74	98.6331	1667	1891
GCF_002569075.1__GCF_002569205.1	GCF_002569075.1	GCF_002569205.1	97-100	train	99.56	strict		NZ_NVFA01000100.1	NZ_NVGP01000100.1	99.6671	99.774	0.8477	0.8608	0.01285	99.3898	131	0.9951	22	0.07	0.9863	99.6043	99.8207	0.1209	2.13	AlfI:99.83,AloI:99.71,BcgI:99.79,FalI:99.76	5740	131	4836	306	34.8931	ok	99.6671	gamma	99.6622	99.6	92.25	99.4447	1636	1764
GCF_002573675.1__GCF_002688545.1	GCF_002573675.1	GCF_002688545.1	97-100	train	97.86	strict		NZ_PDHU01000001.1	NZ_CP024052.1	98.3378	98.6488	0.9456	0.9553	0.02317	98.302	37	0.9966	28	0.709	0.9157	98.1027	98.8596	0.2839	3.38	AlfI:98.63,AloI:98.69,BcgI:98.62,FalI:98.91	9828	37	9367	884	221.703	ok	98.3378	gamma	98.1823	98.03	90.69	97.914	1983	2143
GCF_002578475.1__GCF_002582955.1	GCF_002578475.1	GCF_002582955.1	97-100	train	99.24	strict		NZ_NUMQ01000134.1	NZ_NUOF01000100.1	99.3573	99.6015	0.868	0.868	0.01732	99.2346	81	0.994	27	0.1	0.9759	99.2729	99.6953	0.1471	3.95	AlfI:99.54,AloI:99.57,BcgI:99.69,FalI:99.57	5914	81	4790	407	55.8519	ok	99.3573	gamma	99.3513	99.06	89.43	99.0897	1735	1880
GCF_002587065.1__GCF_002906925.1	GCF_002587065.1	GCF_002906925.1	97-100	test	97.5	strict		NZ_CP023818.1	NZ_PPUX01000001.1	97.8753	98.2087	0.8527	0.9466	0.02863	97.5657	51	0.993	50	1.014	0.887	97.7098	98.4411	0.3066	3.02	AlfI:98.24,AloI:98.44,BcgI:98.14,FalI:98.24	7226	51	8398	663	139.941	ok	97.8753	gamma	97.7983	97.68	90.22	97.5286	1439	1699
GCF_002632445.1__GCF_014467265.1	GCF_002632445.1	GCF_014467265.1	97-100	train	99.63	strict		NZ_NIBT01000001.1	NZ_NKHQ01000001.1	99.7003	99.8025	0.8504	0.8258	0.01319	99.2992	68	0.9934	27	0.07	0.988	99.5955	99.8554	0.055	0.9	AlfI:99.83,AloI:99.82,BcgI:99.79,FalI:99.77	4381	68	3801	257	61.2059	ok	99.7003	gamma	99.6613	99.57	81.48	99.4137	1148	1389
GCF_002735565.1__GCF_900101325.1	GCF_002735565.1	GCF_900101325.1	97-100	train	97.79	strict		NZ_PDYF01000001.1	NZ_FMUY01000045.1	97.9588	98.3691	0.8292	0.8646	0.05013	97.8923	42	0.9927	16	0.739	0.8992	97.74	98.6472	0.3359	1.17	AlfI:98.41,AloI:98.55,BcgI:98.22,FalI:98.41	2337	42	2623	270	52.619	ok	97.9588	gamma	97.9027	97.77	86.14	97.683	881	1019
GCF_002736045.1__GCF_014269205.2	GCF_002736045.1	GCF_014269205.2	97-100	test	97.85	strict		NZ_CP024086.1	NZ_JABWRY020000001.1	98.0921	98.3319	0.8792	0.9044	0.02192	97.9705	77	0.9932	76	1.26	0.8955	97.8668	98.5342	0.2599	4.86	AlfI:98.23,AloI:98.37,BcgI:98.38,FalI:98.49	18224	77	13044	943	144.182	ok	98.0921	gamma	97.9363	97.73	87.12	97.6168	1810	2060
GCF_002743065.1__GCF_002743135.1	GCF_002743065.1	GCF_002743135.1	97-100	test	97.17	strict		NZ_PDYO01000001.1	NZ_PDYQ01000001.1	97.1868	97.8791	0.8481	0.8889	0.05333	97.4092	38	0.996	10	0.718	0.8655	97.0812	98.3158	0.4195	2.98	AlfI:98.16,AloI:98.00,BcgI:97.74,FalI:97.86	2751	38	3133	506	66.5526	ok	97.1868	gamma	97.2382	96.89	85.5	96.9961	937	1096
GCF_002752195.1__GCF_014304635.1	GCF_002752195.1	GCF_014304635.1	97-100	test	98.79	strict		NZ_MOWO01000007.1	NZ_CP060276.1	98.941	99.0547	0.8858	0.9112	0.01918	98.4825	94	0.9979	17	0.866	0.9423	98.7655	99.1449	0.2296	3.61	AlfI:99.00,AloI:99.23,BcgI:99.06,FalI:99.13	8362	94	8932	340	88.0106	ok	98.941	gamma	98.8366	98.55	90.54	98.4719	1570	1717
GCF_002761935.1__GCF_002763735.1	GCF_002761935.1	GCF_002763735.1	97-100	train	98.04	strict		NZ_PEQX01000001.1	NZ_CP024701.1	97.4227	98.4452	0.9042	0.9325	0.06851	98.2561	11	0.9942	7	0.312	0.9045	97.4665	98.8827	0.5698	1.07	AlfI:98.12,AloI:98.69,BcgI:98.61,FalI:98.41	1479	11	1449	372	109.727	ok	97.4227	gamma	97.7003	98.23	81.22	97.6807	654	764
GCF_002763595.1__GCF_002763815.1	GCF_002763595.1	GCF_002763815.1	97-100	train	97.99	strict		NZ_CP024698.1	NZ_CP024703.1	96.6052	98.2747	0.9625	0.9638	0.07358	98.1874	6	0.9957	5	0.266	0.8938	96.9707	98.9046	0.277	0.48	AlfI:98.44,AloI:98.39,BcgI:98.51,FalI:98.23	1425	6	1455	433	193	ok	96.6052	gamma	97.2164	97.83	84.4	97.7331	660	740
GCF_002777315.1__GCF_013344965.1	GCF_002777315.1	GCF_013344965.1	97-100	train	97.22	strict		NZ_MDVB01000001.1	NZ_JAAEDQ010000001.1	97.6665	98.1743	0.7534	0.7847	0.05565	97.3328	64	0.9967	6	0.761	0.8851	97.4636	98.5081	0.4007	0.95	AlfI:98.20,AloI:98.22,BcgI:98.21,FalI:97.82	1957	64	2288	124	29.5625	ok	97.6665	gamma	97.6362	97.42	81.08	96.9958	666	772
GCF_002777705.1__GCF_002777795.1	GCF_002777705.1	GCF_002777795.1	97-100	test	98.81	strict		NZ_MEIU01000001.1	NZ_MEIT01000001.1	98.965	99.2671	0.827	0.8365	0.03276	98.7806	54	0.9907	20	0.259	0.9558	98.764	99.414	0.2091	1.13	AlfI:99.33,AloI:99.12,BcgI:99.23,FalI:99.18	2661	54	2377	208	40.4444	ok	98.965	gamma	98.9013	98.86	88.27	98.6009	749	836
GCF_002799025.1__GCF_900116025.1	GCF_002799025.1	GCF_900116025.1	97-100	train	98.34	strict		NZ_NEQU01000003.1	NZ_FWEU01000011.1	98.7373	98.891	0.9376	0.9602	0.01828	98.2807	38	0.9968	34	0.892	0.932	98.5541	99.0036	0.0772	0.64	AlfI:98.91,AloI:98.95,BcgI:98.87,FalI:98.92	10794	38	11718	2110	280.474	ok	98.7373	gamma	98.6196	98.33	92.45	98.2801	1444	1529
GCF_002812165.1__GCF_004769805.1	GCF_002812165.1	GCF_004769805.1	97-100	train	98.44	strict		NZ_NPED01000001.1	NZ_RQHJ01000012.1	98.2676	98.8385	0.9302	0.9213	0.03749	98.6155	22	0.9979	6	0.321	0.928	98.1151	99.114	0.2024	1.41	AlfI:98.75,AloI:98.94,BcgI:98.73,FalI:98.87	2968	22	3303	556	132.091	ok	98.2676	gamma	98.2533	98.52	92.37	98.3632	1211	1284
GCF_002813655.1__GCF_002813675.1	GCF_002813655.1	GCF_002813675.1	97-100	train	99.1	strict		NZ_CP017766.1	NZ_CP017767.1	99.1157	99.4647	0.9029	0.9173	0.03832	99.3025	13	0.9906	12	0.124	0.967	99.0402	99.5948	0.2183	1.48	AlfI:99.38,AloI:99.40,BcgI:99.60,FalI:99.46	1320	13	1348	486	98.6154	ok	99.1157	gamma	99.2043	99.09	88.86	99.0285	751	835
GCF_002813835.1__GCF_008107465.1	GCF_002813835.1	GCF_008107465.1	97-100	test	98.91	strict		NZ_CP023291.1	NZ_VSLF01000100.1	99.0161	99.1339	0.8671	0.8106	0.02672	98.5736	68	0.9834	66	0.739	0.9476	98.8049	99.2352	0.1467	0.59	AlfI:99.12,AloI:99.26,BcgI:99.11,FalI:99.17	4175	68	4304	402	58.6176	ok	99.0161	gamma	98.9065	98.84	82.66	98.6338	1134	1284
GCF_002845395.1__GCF_002845485.1	GCF_002845395.1	GCF_002845485.1	97-100	train	99.99	strict		NZ_MBPJ01000001.1	NZ_MBPL01000001.1	99.9999	99.9999	0.9571	0.9558	0.43309	99.3521	30	0.9972	5	inf	1	99.9999	99.9999	0	0	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:100.00	1841	30	1832	218	60.4667	ok	99.9999	uniform	100	100	100	99.9987	520	527
GCF_002860225.1__GCF_002860245.1	GCF_002860225.1	GCF_002860245.1	97-100	train	99.26	strict		NZ_PGVC01000001.1	NZ_PGVD01000001.1	99.338	99.5145	0.8854	0.8276	0.01817	99.0425	130	0.9877	59	0.183	0.9706	99.2087	99.6007	0.0625	0.67	AlfI:99.50,AloI:99.48,BcgI:99.54,FalI:99.49	5303	130	5178	211	37.4231	ok	99.338	gamma	99.2869	99	85.31	99.0778	1278	1400
GCF_002860225.1__GCF_003944805.1	GCF_002860225.1	GCF_003944805.1	97-100	train	99.29	strict		NZ_PGVC01000001.1	NZ_RWHA01000001.1	99.4374	99.5577	0.855	0.8371	0.0175	99.0773	144	0.9845	73	0.214	0.9732	99.3049	99.6278	0.1123	2.52	AlfI:99.61,AloI:99.50,BcgI:99.59,FalI:99.50	5241	144	5050	154	33.2292	ok	99.4374	gamma	99.3795	99.26	87.97	99.1285	1233	1400
GCF_002860245.1__GCF_003944805.1	GCF_002860245.1	GCF_003944805.1	97-100	train	99.5	strict		NZ_PGVD01000001.1	NZ_RWHA01000001.1	99.5716	99.6519	0.8361	0.8831	0.01512	99.2468	161	0.9857	71	0.188	0.9789	99.471	99.7009	0.0762	1.94	AlfI:99.62,AloI:99.69,BcgI:99.69,FalI:99.61	5418	161	5271	157	31.4348	ok	99.5716	gamma	99.5351	99.43	93.35	99.3243	1302	1505
GCF_002872905.1__GCF_002877195.1	GCF_002872905.1	GCF_002877195.1	97-100	train	99.99	strict		NZ_MCVZ01000001.1	NZ_MCXP01000001.1	99.9969	99.9969	0.8755	0.883	0.00126	99.8401	356	0.9988	7	inf	0.9998	99.9923	99.998	0.0055	0.47	AlfI:99.99,AloI:100.00,BcgI:100.00,FalI:100.00	6596	356	6419	114	17.2331	ok	99.9969	uniform	99.9979	99.98	98.55	99.9713	1521	1541
GCF_002875485.1__GCF_005146585.1	GCF_002875485.1	GCF_005146585.1	97-100	test	99.88	strict		NZ_MDAR01000001.1	NZ_SYVI01000001.1	99.9468	99.9532	0.9483	0.9554	0.0051	99.8611	108	0.9983	10	0.07	0.9972	99.8688	99.9748	0.0242	0.92	AlfI:99.94,AloI:99.95,BcgI:99.96,FalI:99.95	6108	108	6060	198	55.2222	ok	99.9468	gamma	99.8983	99.92	97.81	99.8878	1536	1578
GCF_002875555.1__GCF_002876915.1	GCF_002875555.1	GCF_002876915.1	97-100	test	99.99	strict		NZ_MDAK01000001.1	NZ_MCYT01000001.1	99.998	99.998	0.9341	0.9446	0.00096	99.8537	151	0.9933	45	inf	0.9999	99.9952	99.9988	0.0027	0.01	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:100.00	7001	151	6868	200	44.9868	ok	99.998	uniform	99.9991	99.99	99.53	99.9681	1799	1880
GCF_002891115.1__GCF_009909265.1	GCF_002891115.1	GCF_009909265.1	97-100	train	99.82	strict		NZ_NBSS01000001.1	NZ_JAAAQH010000001.1	99.9221	99.9325	0.9389	0.9616	0.00347	99.0396	96	0.9947	94	0.07	0.9959	99.863	99.9492	0.0244	0.72	AlfI:99.93,AloI:99.93,BcgI:99.93,FalI:99.95	18186	96	17909	1309	184.958	ok	99.9221	gamma	99.8809	99.88	95.98	99.7959	2087	2248
GCF_002893785.1__GCF_009647615.1	GCF_002893785.1	GCF_009647615.1	97-100	train	98.19	strict		NZ_CP025943.1	NZ_WJFE01000100.1	98.4825	98.7597	0.8485	0.8253	0.03501	98.2908	138	0.9591	137	0.605	0.9235	98.3488	98.9083	0.1929	1.83	AlfI:98.65,AloI:98.71,BcgI:98.85,FalI:98.72	3561	138	3743	157	24.3043	ok	98.4825	gamma	98.4706	98.14	89.45	97.9922	963	1124
GCF_002902105.1__GCF_004684865.1	GCF_002902105.1	GCF_004684865.1	97-100	train	97.91	strict		NZ_PPQT01000001.1	NZ_SRJE01000007.1	97.5126	98.2794	0.7385	0.8221	0.06925	97.5405	82	0.9991	1	0.502	0.8937	97.3243	98.7337	0.3817	1.28	AlfI:98.37,AloI:98.43,BcgI:98.05,FalI:98.35	1396	82	1531	48	13.9024	ok	97.5126	gamma	97.5489	97.84	89.21	97.5778	694	792
GCF_002902745.1__GCF_017368615.1	GCF_002902745.1	GCF_017368615.1	97-100	train	99.58	strict		NZ_PPRR01000001.1	NZ_JAFNLV010000001.1	99.7242	99.7802	0.7272	0.7323	0.02164	98.9397	141	0.9961	5	0.106	0.9867	99.6649	99.8111	0.1128	0.89	AlfI:99.72,AloI:99.69,BcgI:99.80,FalI:99.81	1698	141	1631	35	9.94326	ok	99.7242	gamma	99.7543	99.46	90.44	99.435	757	781
GCF_002906725.1__GCF_016106685.1	GCF_002906725.1	GCF_016106685.1	97-100	train	99.99	strict		NZ_PJJB01000001.1	NZ_WABJ01000100.1	99.9995	99.9995	0.9214	0.9226	0.00048	99.8396	190	0.9769	152	inf	1	99.9999	99.9994	0.0009	0	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:100.00	6822	190	6628	178	34.8	ok	99.9995	uniform	100	99.99	99.66	99.8983	1455	1598
GCF_002916795.1__GCF_011316565.1	GCF_002916795.1	GCF_011316565.1	97-100	train	99.44	strict		NZ_MTCX01000100.1	NZ_WMHJ01000010.1	98.9232	99.5581	0.768	0.7686	0.03	98.7765	124	0.9946	8	0.07	0.9731	98.9388	99.7467	0.2087	1.83	AlfI:99.57,AloI:99.72,BcgI:99.51,FalI:99.54	1857	124	1854	71	12.8952	ok	98.9232	gamma	99.0871	99.22	89.6	99.1703	898	980
GCF_002923025.1__GCF_002923085.1	GCF_002923025.1	GCF_002923085.1	97-100	train	100	strict		NZ_PQVW01000010.1	NZ_PQVV01000010.1	99.9999	99.9999	0.9909	0.991	0.21048	99.5631	38	0.9994	4	inf	1	99.9999	99.9999	0	0	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:100.00	7332	38	7255	618	190.474	ok	99.9999	uniform	100	100	100	99.9997	1564	1571
GCF_002931915.1__GCF_002932135.1	GCF_002931915.1	GCF_002932135.1	97-100	train	99.28	strict		NZ_PSUS01000001.1	NZ_PSUY01000001.1	99.5601	99.6065	0.9214	0.9083	0.01488	99.3354	98	0.9943	32	0.365	0.9761	99.4675	99.6423	0.0804	0.47	AlfI:99.62,AloI:99.59,BcgI:99.60,FalI:99.67	5767	98	5850	281	57.6531	ok	99.5601	gamma	99.5285	99.25	92.93	99.2904	931	997
GCF_002931955.1__GCF_002932675.1	GCF_002931955.1	GCF_002932675.1	97-100	test	99.32	strict		NZ_PSWA01000001.1	NZ_PSWI01000001.1	99.5638	99.6003	0.9152	0.9069	0.01486	99.3281	116	0.9921	45	0.446	0.9758	99.4846	99.63	0.0532	0.18	AlfI:99.59,AloI:99.59,BcgI:99.60,FalI:99.64	5864	116	5949	287	49.681	ok	99.5638	gamma	99.5441	99.34	92.85	99.3111	939	1009
GCF_002932535.1__GCF_002933215.1	GCF_002932535.1	GCF_002933215.1	97-100	test	99.27	strict		NZ_PSVT01000001.1	NZ_PSXQ01000029.1	99.5309	99.5596	0.8521	0.9455	0.01567	99.2336	108	0.994	34	0.689	0.9733	99.4271	99.5941	0.2016	2.09	AlfI:99.55,AloI:99.50,BcgI:99.58,FalI:99.38	5805	108	5924	481	52.8148	ok	99.5309	gamma	99.4898	99.26	95.91	99.2161	930	1068
GCF_002978315.1__GCF_002978535.1	GCF_002978315.1	GCF_002978535.1	97-100	test	98.46	strict		NZ_NRMV01000001.1	NZ_NRNM01000001.1	98.5916	98.8445	0.8864	0.8919	0.02622	98.4524	131	0.9868	71	0.605	0.929	98.4238	98.9901	0.1251	1.12	AlfI:98.78,AloI:98.86,BcgI:98.88,FalI:98.90	5558	131	6054	194	41.4504	ok	98.5916	gamma	98.5176	98.53	93.38	98.473	1273	1427
GCF_002979885.1__GCF_002980105.1	GCF_002979885.1	GCF_002980105.1	97-100	test	99.99	strict		NZ_PCPX01000001.1	NZ_PCQK01000001.1	99.9999	99.9999	0.9954	0.9953	0.16101	99.3245	35	0.9996	5	inf	1	99.9999	99.9999	0	0	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:100.00	12513	35	12386	1592	352.857	ok	99.9999	uniform	100	100	100	99.9969	2000	2006
GCF_002980215.1__GCF_014472375.1	GCF_002980215.1	GCF_014472375.1	97-100	train	99.4	strict		NZ_PCQP01000001.1	NZ_JACSZU010000010.1	99.5269	99.5428	0.9364	0.9331	0.01128	98.9496	83	0.9956	51	1.044	0.9723	99.499	99.5542	0.0979	1.6	AlfI:99.55,AloI:99.63,BcgI:99.53,FalI:99.53	11686	83	11876	903	138.711	ok	99.5269	gamma	99.541	99.36	93.11	99.3119	1882	2006
GCF_002998215.1__GCF_019149305.1	GCF_002998215.1	GCF_019149305.1	97-100	train	97.97	strict		NZ_PVQP01000010.1	NZ_JAFEMG010000002.1	98.1443	98.3988	0.9257	0.9172	0.03661	98.144	33	0.9973	11	1.075	0.9007	97.9324	98.5978	0.2437	1.21	AlfI:98.42,AloI:98.61,BcgI:98.37,FalI:98.37	4123	33	4672	485	122.939	ok	98.1443	gamma	98.0505	97.74	89.41	97.7575	1255	1348
GCF_003012835.1__GCF_003385915.1	GCF_003012835.1	GCF_003385915.1	97-100	train	99.99	strict		NZ_PXXZ01000001.1	NZ_QRDR01000001.1	99.9986	99.9986	0.9811	0.9818	0.00067	99.797	69	0.9993	7	0.07	0.9999	99.9999	99.9983	0.0027	0	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:100.00	10049	69	9634	908	139.797	ok	99.9986	gamma	100	99.99	99.72	99.9929	2151	2161
GCF_003028395.1__GCF_018344415.1	GCF_003028395.1	GCF_018344415.1	97-100	test	100	strict		NZ_PYSO01000001.1	NZ_JADARA010000001.1	99.9991	99.9991	0.9824	0.9827	0.00065	99.9606	72	0.9991	6	inf	0.9999	99.9999	99.9988	0.0017	0	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:100.00	6965	72	6896	523	95.5972	ok	99.9991	uniform	100	100	99.94	99.9959	1538	1543
GCF_003034305.1__GCF_006265075.1	GCF_003034305.1	GCF_006265075.1	97-100	test	99.96	strict		NZ_LAUX01000127.1	NZ_VCPG01000001.1	99.9654	99.9654	0.5945	0.5086	0.01994	98.206	30	0.9946	1	inf	0.9979	99.948	99.9704	0.217	0.57	AlfI:100.00,AloI:99.78,BcgI:100.00,FalI:99.98	403	30	315	16	7.1	ok	99.9654	uniform	99.9973	99.97	78.54	99.9578	236	236
GCF_003034305.1__GCF_006265105.1	GCF_003034305.1	GCF_006265105.1	97-100	test	99.96	strict		NZ_LAUX01000127.1	NZ_VCPH01000001.1	99.977	99.977	0.5945	0.5083	0.01624	98.2223	30	0.9946	1	inf	0.9986	99.9999	99.9705	0.1057	0.24	AlfI:100.00,AloI:99.89,BcgI:100.00,FalI:99.98	404	30	315	16	7.1	ok	99.977	uniform	100	99.97	78.48	99.9546	236	236
GCF_003035515.1__GCF_003042715.1	GCF_003035515.1	GCF_003042715.1	97-100	train	99.36	strict		NZ_PYYD01000001.1	NZ_PZIZ01000001.1	99.4859	99.5805	0.688	0.666	0.03133	98.456	113	0.9991	1	0.202	0.9747	99.4131	99.6266	0.1489	0.37	AlfI:99.56,AloI:99.46,BcgI:99.58,FalI:99.61	1560	113	1498	36	10.469	ok	99.4859	gamma	99.5373	99.42	87.47	99.1518	743	767
GCF_003035515.1__GCF_003577625.1	GCF_003035515.1	GCF_003577625.1	97-100	train	99.34	strict		NZ_PYYD01000001.1	NZ_QXSB01000001.1	99.5808	99.6204	0.6146	0.5671	0.03056	98.1079	123	0.9882	12	0.294	0.9771	99.5765	99.6323	0.1501	0.75	AlfI:99.60,AloI:99.52,BcgI:99.58,FalI:99.67	1551	123	1411	31	9.20325	ok	99.5808	gamma	99.6848	99.31	84.88	99.0385	695	767
GCF_003035515.1__GCF_003577975.1	GCF_003035515.1	GCF_003577975.1	97-100	train	98.55	strict		NZ_PYYD01000001.1	NZ_QXSD01000001.1	98.9541	98.9541	0.6166	0.6033	0.05263	97.5569	115	0.9859	13	inf	0.9365	98.7588	99.0189	0.3165	0.72	AlfI:98.87,AloI:98.69,BcgI:99.00,FalI:99.00	1470	115	1387	31	8.87826	ok	98.9541	uniform	98.9403	98.54	88.24	98.333	702	767
GCF_003035835.1__GCF_004135035.1	GCF_003035835.1	GCF_004135035.1	97-100	test	98.92	strict		NZ_PYZN01000001.1	NZ_SDRC01000001.1	99.2342	99.2342	0.7668	0.7423	0.04394	98.4894	93	0.9853	18	inf	0.9537	99.164	99.2553	0.4873	3.07	AlfI:99.33,AloI:98.89,BcgI:99.38,FalI:99.14	1456	93	1423	50	13.9462	ok	99.2342	uniform	99.3149	98.87	89.4	98.777	738	808
GCF_003050685.1__GCF_017301795.1	GCF_003050685.1	GCF_017301795.1	97-100	train	99.4	strict		NZ_CP009750.1	NZ_CP063996.1	99.437	99.6581	0.9475	0.9781	0.00985	99.1966	76	0.9934	75	0.089	0.9793	99.3365	99.7404	0.1884	3.13	AlfI:99.68,AloI:99.71,BcgI:99.65,FalI:99.52	11782	76	11667	1462	149.316	ok	99.437	gamma	99.3847	99.39	97.34	99.3445	1492	1587
GCF_003070625.1__GCF_004920495.1	GCF_003070625.1	GCF_004920495.1	97-100	train	99.99	strict		NZ_QCXK01000010.1	NZ_QFGJ01000010.1	99.9999	99.9999	0.9784	0.9787	0.29072	99.5743	30	0.999	4	inf	1	99.9999	99.9999	0	0	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:100.00	3870	30	3866	479	128.133	ok	99.9999	uniform	100	99.99	98.92	99.9947	992	996
GCF_003076355.1__GCF_003693415.1	GCF_003076355.1	GCF_003693415.1	97-100	train	99.98	strict		NZ_CP021038.1	NZ_RDQV01000001.1	99.9927	99.9927	0.9748	0.9572	0.00194	99.8894	46	0.9928	44	inf	0.9996	99.9678	99.9987	0.0148	0.2	AlfI:99.99,AloI:99.99,BcgI:99.99,FalI:100.00	6186	46	6138	834	133.196	ok	99.9927	uniform	99.9814	99.99	97.16	99.9479	1038	1078
GCF_003086195.1__GCF_900076365.1	GCF_003086195.1	GCF_900076365.1	97-100	train	99.94	strict		NZ_PCFC01000001.1	NZ_FKBK01000001.1	99.9768	99.9779	0.9255	0.9075	0.00315	99.6089	80	0.997	21	0.07	0.9987	99.945	99.986	0.0116	0.47	AlfI:99.98,AloI:99.99,BcgI:99.98,FalI:99.98	7281	80	7183	372	89.1875	ok	99.9768	gamma	99.9621	99.87	92.81	99.7901	1482	1553
