pairid	syn2b_raw_inverted_fraction	syn2b_inverted_fraction	syn2b_breakpoints	syn2b_breakpoint_density	syn2b_scj_distance	syn2b_scj_corrected	syn2b_shared_tags	syn2b_observable_fraction	q_species	r_species	same_species
GCF_013343355.1__GCF_015697665.1	0.0001	0.0001	6.0	0.00059	24.0	24.0	10170.0	1.0			
GCF_001293085.1__GCF_003324465.1	0.0001	0.0001	3.0	0.00029	24.0	24.0	10193.0	1.0			
GCF_001721805.1__GCF_900618285.1	0.0001	0.0001	6.0	0.00059	30.0	30.0	10106.0	1.0			
GCF_001293085.1__GCF_003798105.1	0.0001	0.0001	6.0	0.00058	24.0	24.0	10311.0	1.0			
GCF_013343355.1__GCF_016745115.1	0.0001	0.0001	5.0	0.00049	22.0	22.0	10206.0	1.0			
GCF_013343355.1__GCF_016864415.1	0.0001	0.0001	5.0	0.00048	62.0	62.0	10339.0	1.0			
GCF_000981825.1__GCF_004355145.1	0.0001	0.0001	0.0	0.0	6.0	6.0	10201.0	1.0			
GCF_013343355.1__GCF_018141565.1	0.0001	0.0001	1.0	0.0001	16.0	16.0	10230.0	1.0			
GCF_000981825.1__GCF_007559085.1	0.0001	0.0001	8.0	0.00078	38.0	38.0	10233.0	1.0			
GCF_013343355.1__GCF_018409365.1	0.0001	0.0001	5.0	0.00048	22.0	22.0	10364.0	1.0			
GCF_001293085.1__GCF_003369755.1	0.0001	0.0001	10.0	0.001	58.0	58.0	9955.0	1.0			
GCF_000981825.1__GCF_009676885.1	0.0001	0.0001	9.0	0.00086	34.0	34.0	10447.0	1.0			
GCF_001606045.1__GCF_900185255.1	0.0001	0.0001	10.0	0.00097	32.0	32.0	10318.0	1.0			
GCF_013305765.1__GCF_018409365.1	0.0001	0.0001	5.0	0.00048	28.0	28.0	10392.0	1.0			
GCF_001293085.1__GCF_009867055.1	0.0001	0.0001	3.0	0.00029	24.0	24.0	10265.0	1.0			
GCF_000981825.1__GCF_001516305.2	0.0001	0.0001	3.0	0.0003	18.0	18.0	10112.0	1.0			
GCF_001721845.1__GCF_002287725.2	0.0001	0.0001	1.0	0.0001	22.0	22.0	10058.0	1.0			
GCF_001721845.1__GCF_002205355.1	0.0001	0.0001	9.0	0.00089	30.0	30.0	10069.0	1.0			
GCF_013260445.1__GCF_016126955.1	0.0001	0.0001	10.0	0.00096	26.0	26.0	10408.0	1.0			
GCF_013260445.1__GCF_018141565.1	0.0001	0.0001	11.0	0.00107	40.0	40.0	10263.0	1.0			
GCF_001606045.1__GCF_013343475.1	0.0001	0.0001	5.0	0.00048	14.0	14.0	10437.0	1.0			
GCF_013260445.1__GCF_900185255.1	0.0001	0.0001	6.0	0.00058	24.0	24.0	10272.0	1.0			
GCF_013260445.1__GCF_900636755.1	0.0001	0.0001	10.0	0.00096	26.0	26.0	10408.0	1.0			
GCF_013305645.2__GCF_013343355.1	0.0001	0.0001	6.0	0.0006	22.0	22.0	9969.0	1.0			
GCF_001606045.1__GCF_013375795.1	0.0001	0.0001	9.0	0.00087	24.0	24.0	10366.0	1.0			
GCF_001606045.1__GCF_013467605.1	0.0001	0.0001	9.0	0.00089	30.0	30.0	10147.0	1.0			
GCF_013305645.2__GCF_013375795.1	0.0001	0.0001	3.0	0.0003	26.0	26.0	10153.0	1.0			
GCF_001606045.1__GCF_015697465.1	0.0001	0.0001	5.0	0.00048	16.0	16.0	10442.0	1.0			
GCF_013305645.2__GCF_018141565.1	0.0001	0.0001	6.0	0.0006	26.0	26.0	9919.0	1.0			
GCF_013305645.2__GCF_900149285.1	0.0001	0.0001	0.0	0.0	6.0	6.0	10021.0	1.0			
GCF_001293085.1__GCF_013343355.1	0.0001	0.0001	0.0	0.0	12.0	12.0	10267.0	1.0			
GCF_001606045.1__GCF_016864415.1	0.0001	0.0001	7.0	0.00068	56.0	56.0	10365.0	1.0			
GCF_013305765.1__GCF_013375795.1	0.0001	0.0001	3.0	0.00029	12.0	12.0	10270.0	1.0			
GCF_001606045.1__GCF_017378395.1	0.0001	0.0001	9.0	0.00086	30.0	30.0	10524.0	1.0			
GCF_001606045.1__GCF_017378475.1	0.0001	0.0001	9.0	0.00086	30.0	30.0	10524.0	1.0			
GCF_001293085.1__GCF_013305645.2	0.0001	0.0001	5.0	0.00051	26.0	26.0	9862.0	1.0			
GCF_001293085.1__GCF_009905195.1	0.0001	0.0001	0.0	0.0	24.0	24.0	10202.0	1.0			
GCF_013343355.1__GCF_900149285.1	0.0001	0.0001	3.0	0.00029	18.0	18.0	10430.0	1.0			
GCF_001687285.1__GCF_013260445.1	0.0001	0.0001	10.0	0.00096	26.0	26.0	10396.0	1.0			
GCF_001293085.1__GCF_013375795.1	0.0001	0.0001	10.0	0.00098	44.0	44.0	10153.0	1.0			
GCF_013343575.1__GCF_902172305.2	0.0001	0.0001	6.0	0.00057	24.0	24.0	10443.0	1.0			
GCF_001045685.1__GCF_002075065.1	0.0001	0.0001	6.0	0.00062	30.0	30.0	9665.0	1.0			
GCF_001045685.1__GCF_002411865.3	0.0001	0.0001	3.0	0.00029	22.0	22.0	10202.0	1.0			
GCF_013375795.1__GCF_900070375.1	0.0001	0.0001	3.0	0.00029	24.0	24.0	10273.0	1.0			
GCF_013375795.1__GCF_016107485.1	0.0001	0.0001	3.0	0.00029	24.0	24.0	10272.0	1.0			
GCF_001045685.1__GCF_003073795.1	0.0001	0.0001	7.0	0.00067	30.0	30.0	10435.0	1.0			
GCF_001045685.1__GCF_003194245.1	0.0001	0.0001	4.0	0.00038	28.0	28.0	10403.0	1.0			
GCF_013375795.1__GCF_013375855.1	0.0001	0.0001	0.0	0.0	12.0	12.0	10343.0	1.0			
GCF_001293085.1__GCF_001542795.2	0.0001	0.0001	6.0	0.00059	30.0	30.0	10229.0	1.0			
GCF_013343575.1__GCF_902703215.1	0.0001	0.0001	3.0	0.00029	18.0	18.0	10379.0	1.0			
GCF_001045685.1__GCF_007559085.1	0.0001	0.0001	2.0	0.00019	16.0	16.0	10392.0	1.0			
GCF_001045685.1__GCF_013305645.2	0.0001	0.0001	6.0	0.0006	18.0	18.0	9945.0	1.0			
GCF_001293085.1__GCF_003052005.2	0.0001	0.0001	4.0	0.0004	36.0	36.0	10077.0	1.0			
GCF_001045685.1__GCF_015697465.1	0.0001	0.0001	6.0	0.00058	18.0	18.0	10372.0	1.0			
GCF_001293085.1__GCF_001518975.1	0.0001	0.0001	6.0	0.00059	24.0	24.0	10187.0	1.0			
GCF_001045685.1__GCF_016745115.1	0.0001	0.0001	6.0	0.00059	18.0	18.0	10181.0	1.0			
GCF_001045685.1__GCF_016864415.1	0.0001	0.0001	3.0	0.00029	28.0	28.0	10314.0	1.0			
GCF_001293085.1__GCF_001516325.2	0.0001	0.0001	10.0	0.00098	26.0	26.0	10256.0	1.0			
GCF_001293085.1__GCF_001516265.1	0.0001	0.0001	9.0	0.00089	62.0	62.0	10075.0	1.0			
GCF_001077475.1__GCF_006364735.1	0.0001	0.0001	3.0	0.00029	22.0	22.0	10339.0	1.0			
GCF_001077475.1__GCF_013376775.1	0.0001	0.0001	6.0	0.00058	34.0	34.0	10280.0	1.0			
GCF_001077475.1__GCF_015697605.1	0.0001	0.0001	6.0	0.00058	30.0	30.0	10367.0	1.0			
GCF_013343575.1__GCF_900149285.1	0.0001	0.0001	3.0	0.00029	22.0	22.0	10447.0	1.0			
GCF_001045685.1__GCF_001516245.2	0.0001	0.0001	3.0	0.00029	22.0	22.0	10182.0	1.0			
GCF_001045685.1__GCF_001482325.1	0.0001	0.0001	3.0	0.00029	12.0	12.0	10346.0	1.0			
GCF_013343475.1__GCF_902172305.2	0.0001	0.0001	3.0	0.00029	24.0	24.0	10414.0	1.0			
GCF_001045685.1__GCF_001293085.1	0.0001	0.0001	0.0	0.0	12.0	12.0	10224.0	1.0			
GCF_001293085.1__GCF_002442855.1	0.0001	0.0001	3.0	0.00029	22.0	22.0	10254.0	1.0			
GCF_001293085.1__GCF_002411865.3	0.0001	0.0001	12.0	0.00118	42.0	42.0	10177.0	1.0			
GCF_001721805.1__GCF_018279305.1	0.0001	0.0001	11.0	0.00108	36.0	36.0	10150.0	1.0			
GCF_000981825.1__GCF_013343355.1	0.0001	0.0001	11.0	0.00109	38.0	38.0	10106.0	1.0			
GCF_000981825.1__GCF_013343475.1	0.0001	0.0001	2.0	0.0002	10.0	10.0	10250.0	1.0			
GCF_000981825.1__GCF_013375795.1	0.0001	0.0001	5.0	0.00048	16.0	16.0	10364.0	1.0			
GCF_000981825.1__GCF_015697465.1	0.0001	0.0001	4.0	0.00039	18.0	18.0	10187.0	1.0			
GCF_001721805.1__GCF_007559065.1	0.0001	0.0001	0.0	0.0	12.0	12.0	10404.0	1.0			
GCF_001293085.1__GCF_001792855.1	0.0001	0.0001	8.0	0.00078	46.0	46.0	10245.0	1.0			
GCF_001293085.1__GCF_001687285.1	0.0001	0.0001	12.0	0.00117	36.0	36.0	10235.0	1.0			
GCF_001293085.1__GCF_001606045.1	0.0001	0.0001	6.0	0.00058	18.0	18.0	10282.0	1.0			
GCF_013375855.1__GCF_016745115.1	0.0001	0.0001	0.0	0.0	20.0	20.0	10277.0	1.0			
GCF_013375855.1__GCF_014854655.1	0.0001	0.0001	7.0	0.00068	28.0	28.0	10287.0	1.0			
GCF_013375855.1__GCF_013467605.1	0.0001	0.0001	4.0	0.00039	22.0	22.0	10191.0	1.0			
GCF_013375795.1__GCF_900618335.1	0.0001	0.0001	2.0	0.00019	16.0	16.0	10299.0	1.0			
GCF_001721805.1__GCF_002287725.2	0.0001	0.0001	1.0	0.0001	22.0	22.0	10058.0	1.0			
GCF_000981825.1__GCF_902172305.2	0.0001	0.0001	3.0	0.0003	12.0	12.0	10103.0	1.0			
GCF_013343475.1__GCF_013467605.1	0.0001	0.0001	3.0	0.00029	18.0	18.0	10246.0	1.0			
GCF_001721805.1__GCF_002205355.1	0.0001	0.0001	9.0	0.00089	36.0	36.0	10070.0	1.0			
GCF_013343475.1__GCF_016745115.1	0.0001	0.0001	0.0	0.0	6.0	6.0	10259.0	1.0			
GCF_013375795.1__GCF_900618325.1	0.0001	0.0001	2.0	0.00019	16.0	16.0	10299.0	1.0			
GCF_013260445.1__GCF_013375855.1	0.0001	0.0001	7.0	0.00067	24.0	24.0	10506.0	1.0			
GCF_001293085.1__GCF_014854655.1	0.0001	0.0001	3.0	0.0003	12.0	12.0	10114.0	1.0			
GCF_000508765.1__GCF_004102665.1	0.0001	0.0001	5.0	0.00049	16.0	16.0	10295.0	1.0			
GCF_009867055.1__GCF_900070375.1	0.0001	0.0001	3.0	0.00029	18.0	18.0	10284.0	1.0			
GCF_000508765.1__GCF_902703185.1	0.0001	0.0001	3.0	0.00029	24.0	24.0	10400.0	1.0			
GCF_009867055.1__GCF_012935295.1	0.0001	0.0001	3.0	0.00029	24.0	24.0	10377.0	1.0			
GCF_009867055.1__GCF_013305765.1	0.0001	0.0001	3.0	0.00029	18.0	18.0	10282.0	1.0			
GCF_000510305.1__GCF_001293085.1	0.0001	0.0001	4.0	0.00039	22.0	22.0	10237.0	1.0			
GCF_009867055.1__GCF_013343355.1	0.0001	0.0001	3.0	0.00029	12.0	12.0	10401.0	1.0			
GCF_000510305.1__GCF_001482325.1	0.0001	0.0001	3.0	0.00029	20.0	20.0	10310.0	1.0			
GCF_009867055.1__GCF_015697665.1	0.0001	0.0001	0.0	0.0	26.0	26.0	10213.0	1.0			
GCF_009867055.1__GCF_016107485.1	0.0001	0.0001	3.0	0.00029	18.0	18.0	10283.0	1.0			
GCF_009867055.1__GCF_016919425.1	0.0001	0.0001	0.0	0.0	20.0	20.0	10441.0	1.0			
GCF_000510305.1__GCF_001518975.1	0.0001	0.0001	0.0	0.0	10.0	10.0	10335.0	1.0			
GCF_000510305.1__GCF_002411865.3	0.0001	0.0001	6.0	0.00058	34.0	34.0	10303.0	1.0			
GCF_001606045.1__GCF_002411865.3	0.0001	0.0001	8.0	0.00078	28.0	28.0	10287.0	1.0			
GCF_001722045.1__GCF_007559065.1	0.0001	0.0001	0.0	0.0	12.0	12.0	10405.0	1.0			
GCF_009905195.1__GCF_013305765.1	0.0001	0.0001	0.0	0.0	6.0	6.0	10268.0	1.0			
GCF_001594325.2__GCF_900149285.1	0.0001	0.0001	3.0	0.00029	34.0	34.0	10508.0	1.0			
GCF_009905195.1__GCF_013343355.1	0.0001	0.0001	0.0	0.0	6.0	6.0	10315.0	1.0			
GCF_001482325.1__GCF_002075065.1	0.0001	0.0001	3.0	0.00031	18.0	18.0	9631.0	1.0			
GCF_009905195.1__GCF_015697465.1	0.0001	0.0001	3.0	0.00029	18.0	18.0	10426.0	1.0			
GCF_000510305.1__GCF_003429205.1	0.0001	0.0001	4.0	0.00039	22.0	22.0	10375.0	1.0			
GCF_001606045.1__GCF_001792855.1	0.0001	0.0001	13.0	0.00125	48.0	48.0	10405.0	1.0			
GCF_001606045.1__GCF_001879525.1	0.0001	0.0001	3.0	0.00029	12.0	12.0	10351.0	1.0			
GCF_001606045.1__GCF_002075065.1	0.0001	0.0001	6.0	0.00062	18.0	18.0	9752.0	1.0			
GCF_001482325.1__GCF_003324465.1	0.0001	0.0001	0.0	0.0	6.0	6.0	10405.0	1.0			
GCF_001516305.2__GCF_012935295.1	0.0001	0.0001	5.0	0.00049	26.0	26.0	10282.0	1.0			
GCF_009676885.1__GCF_900618335.1	0.0001	0.0001	8.0	0.00077	30.0	30.0	10362.0	1.0			
GCF_009676885.1__GCF_900618325.1	0.0001	0.0001	8.0	0.00077	30.0	30.0	10362.0	1.0			
GCF_001722045.1__GCF_900618285.1	0.0001	0.0001	6.0	0.00059	30.0	30.0	10107.0	1.0			
GCF_000508765.1__GCF_007559105.1	0.0001	0.0001	3.0	0.00029	40.0	40.0	10378.0	1.0			
GCF_000508765.1__GCF_009867055.1	0.0001	0.0001	2.0	0.00019	24.0	24.0	10447.0	1.0			
GCF_001482325.1__GCF_012935295.1	0.0001	0.0001	0.0	0.0	12.0	12.0	10409.0	1.0			
GCF_000508765.1__GCF_013467605.1	0.0001	0.0001	3.0	0.00029	36.0	36.0	10176.0	1.0			
GCF_001722045.1__GCF_018279305.1	0.0001	0.0001	11.0	0.00108	36.0	36.0	10151.0	1.0			
GCF_000508765.1__GCF_014854655.1	0.0001	0.0001	3.0	0.00029	12.0	12.0	10384.0	1.0			
GCF_001594325.2__GCF_009676885.1	0.0001	0.0001	0.0	0.0	32.0	32.0	10438.0	1.0			
GCF_000508765.1__GCF_016919425.1	0.0001	0.0001	9.0	0.00087	30.0	30.0	10395.0	1.0			
GCF_009676885.1__GCF_013343355.1	0.0001	0.0001	5.0	0.00048	22.0	22.0	10353.0	1.0			
GCF_001594325.2__GCF_009905195.1	0.0001	0.0001	8.0	0.00078	34.0	34.0	10277.0	1.0			
GCF_001594325.2__GCF_013343475.1	0.0001	0.0001	4.0	0.00039	34.0	34.0	10345.0	1.0			
GCF_000508765.1__GCF_900185255.1	0.0001	0.0001	9.0	0.00086	38.0	38.0	10432.0	1.0			
GCF_009676885.1__GCF_016864415.1	0.0001	0.0001	7.0	0.00067	54.0	54.0	10507.0	1.0			
GCF_009676885.1__GCF_016919425.1	0.0001	0.0001	3.0	0.00029	18.0	18.0	10347.0	1.0			
GCF_000508765.1__GCF_900618255.1	0.0001	0.0001	0.0	0.0	24.0	24.0	10364.0	1.0			
GCF_000508765.1__GCF_900618265.1	0.0001	0.0001	0.0	0.0	24.0	24.0	10353.0	1.0			
GCF_001594325.2__GCF_018141565.1	0.0001	0.0001	12.0	0.00117	46.0	46.0	10250.0	1.0			
GCF_000508765.1__GCF_900618325.1	0.0001	0.0001	0.0	0.0	24.0	24.0	10389.0	1.0			
GCF_009676885.1__GCF_900618255.1	0.0001	0.0001	8.0	0.00077	30.0	30.0	10337.0	1.0			
GCF_009676885.1__GCF_900618265.1	0.0001	0.0001	8.0	0.00077	30.0	30.0	10327.0	1.0			
GCF_009905195.1__GCF_016107485.1	0.0001	0.0001	0.0	0.0	12.0	12.0	10271.0	1.0			
GCF_009905195.1__GCF_016919425.1	0.0001	0.0001	6.0	0.00057	24.0	24.0	10446.0	1.0			
GCF_001293085.1__GCF_016126955.1	0.0001	0.0001	12.0	0.00117	36.0	36.0	10246.0	1.0			
GCF_001721845.1__GCF_018279305.1	0.0001	0.0001	11.0	0.00108	36.0	36.0	10150.0	1.0			
GCF_000816985.1__GCF_001548135.1	0.0001	0.0001	9.0	0.00088	30.0	30.0	10274.0	1.0			
GCF_001606045.1__GCF_004355145.1	0.0001	0.0001	0.0	0.0	20.0	20.0	10480.0	1.0			
GCF_012935295.1__GCF_018409365.1	0.0001	0.0001	3.0	0.00029	30.0	30.0	10388.0	1.0			
GCF_001293085.1__GCF_900636755.1	0.0001	0.0001	12.0	0.00117	36.0	36.0	10246.0	1.0			
GCF_000816985.1__GCF_003052005.2	0.0001	0.0001	3.0	0.0003	30.0	30.0	10080.0	1.0			
GCF_012935295.1__GCF_900618255.1	0.0001	0.0001	9.0	0.00087	32.0	32.0	10386.0	1.0			
GCF_012935295.1__GCF_900618265.1	0.0001	0.0001	9.0	0.00087	32.0	32.0	10375.0	1.0			
GCF_012935295.1__GCF_900618325.1	0.0001	0.0001	9.0	0.00086	26.0	26.0	10410.0	1.0			
GCF_012935295.1__GCF_900618335.1	0.0001	0.0001	9.0	0.00086	26.0	26.0	10410.0	1.0			
GCF_000816985.1__GCF_003194245.1	0.0001	0.0001	5.0	0.00048	42.0	42.0	10419.0	1.0			
GCF_001293085.1__GCF_900618265.1	0.0001	0.0001	6.0	0.00058	38.0	38.0	10296.0	1.0			
GCF_009905195.1__GCF_018141565.1	0.0001	0.0001	5.0	0.00049	16.0	16.0	10210.0	1.0			
GCF_001606045.1__GCF_009905195.1	0.0001	0.0001	6.0	0.00058	18.0	18.0	10326.0	1.0			
GCF_001606045.1__GCF_012935295.1	0.0001	0.0001	3.0	0.00029	18.0	18.0	10305.0	1.0			
GCF_001293085.1__GCF_900618255.1	0.0001	0.0001	6.0	0.00058	38.0	38.0	10307.0	1.0			
GCF_001293085.1__GCF_900185255.1	0.0001	0.0001	3.0	0.00029	18.0	18.0	10311.0	1.0			
GCF_013201015.1__GCF_900095805.1	0.0001	0.0001	12.0	0.00119	54.0	54.0	10061.0	1.0			
GCF_001293085.1__GCF_900149285.1	0.0001	0.0001	6.0	0.00059	18.0	18.0	10236.0	1.0			
GCF_001293085.1__GCF_018409365.1	0.0001	0.0001	5.0	0.00049	28.0	28.0	10278.0	1.0			
GCF_001721845.1__GCF_007559065.1	0.0001	0.0001	0.0	0.0	12.0	12.0	10404.0	1.0			
GCF_001293085.1__GCF_016919425.1	0.0001	0.0001	9.0	0.00087	44.0	44.0	10318.0	1.0			
GCF_001293085.1__GCF_016745115.1	0.0001	0.0001	7.0	0.00069	30.0	30.0	10098.0	1.0			
GCF_001293085.1__GCF_902703185.1	0.0001	0.0001	10.0	0.00097	44.0	44.0	10275.0	1.0			
GCF_012935295.1__GCF_016864415.1	0.0001	0.0001	0.0	0.0	18.0	18.0	10429.0	1.0			
GCF_000816985.1__GCF_001293085.1	0.0001	0.0001	10.0	0.00099	32.0	32.0	10144.0	1.0			
GCF_001606045.1__GCF_003798105.1	0.0001	0.0001	11.0	0.00107	28.0	28.0	10308.0	1.0			
GCF_001606045.1__GCF_002442855.1	0.0001	0.0001	5.0	0.00048	16.0	16.0	10465.0	1.0			
GCF_009905195.1__GCF_900070375.1	0.0001	0.0001	0.0	0.0	12.0	12.0	10272.0	1.0			
GCF_009905195.1__GCF_900149285.1	0.0001	0.0001	3.0	0.00029	32.0	32.0	10299.0	1.0			
GCF_009905195.1__GCF_900618255.1	0.0001	0.0001	6.0	0.00057	18.0	18.0	10441.0	1.0			
GCF_009905195.1__GCF_900618265.1	0.0001	0.0001	6.0	0.00058	18.0	18.0	10430.0	1.0			
GCF_000510305.1__GCF_009867055.1	0.0001	0.0001	6.0	0.00057	24.0	24.0	10436.0	1.0			
GCF_001722045.1__GCF_002287725.2	0.0001	0.0001	1.0	0.0001	28.0	28.0	10060.0	1.0			
GCF_001482325.1__GCF_001594325.2	0.0001	0.0001	11.0	0.00106	34.0	34.0	10331.0	1.0			
GCF_001722045.1__GCF_002205355.1	0.0001	0.0001	14.0	0.00139	40.0	40.0	10095.0	1.0			
GCF_009911735.1__GCF_013343395.1	0.0001	0.0001	9.0	0.00088	34.0	34.0	10258.0	1.0			
GCF_012935295.1__GCF_013260445.1	0.0001	0.0001	8.0	0.00077	24.0	24.0	10337.0	1.0			
GCF_012935295.1__GCF_013343355.1	0.0001	0.0001	0.0	0.0	18.0	18.0	10347.0	1.0			
GCF_012935295.1__GCF_013375795.1	0.0001	0.0001	10.0	0.00097	32.0	32.0	10355.0	1.0			
GCF_001606045.1__GCF_003073795.1	0.0001	0.0001	6.0	0.00057	24.0	24.0	10499.0	1.0			
GCF_001606045.1__GCF_003194245.1	0.0001	0.0001	3.0	0.00029	24.0	24.0	10495.0	1.0			
GCF_001721845.1__GCF_902703195.1	0.0001	0.0001	9.0	0.00089	30.0	30.0	10130.0	1.0			
GCF_001606045.1__GCF_003429185.1	0.0001	0.0001	9.0	0.00087	36.0	36.0	10338.0	1.0			
GCF_012935295.1__GCF_014854655.1	0.0001	0.0001	3.0	0.00029	12.0	12.0	10327.0	1.0			
GCF_012935295.1__GCF_015697465.1	0.0001	0.0001	3.0	0.00029	24.0	24.0	10411.0	1.0			
GCF_000510305.1__GCF_902172305.2	0.0001	0.0001	0.0	0.0	20.0	20.0	10381.0	1.0			
GCF_001721845.1__GCF_900618285.1	0.0001	0.0001	6.0	0.00059	30.0	30.0	10106.0	1.0			
GCF_000359505.1__GCF_003000655.1	0.0001	0.0001	2.0	0.0002	16.0	16.0	10083.0	1.0			
GCF_004102665.1__GCF_902172305.2	0.0001	0.0001	0.0	0.0	18.0	18.0	10273.0	1.0			
GCF_018141565.1__GCF_900618325.1	0.0001	0.0001	6.0	0.00058	26.0	26.0	10375.0	1.0			
GCF_003429185.1__GCF_008033725.1	0.0001	0.0001	2.0	0.00019	26.0	26.0	10416.0	1.0			
GCF_003324465.1__GCF_009648875.1	0.0001	0.0001	5.0	0.00049	38.0	38.0	10258.0	1.0			
GCF_002411865.3__GCF_900618335.1	0.0001	0.0001	1.0	0.0001	24.0	24.0	10236.0	1.0			
GCF_003324465.1__GCF_013260445.1	0.0001	0.0001	11.0	0.00106	44.0	44.0	10423.0	1.0			
GCF_002411865.3__GCF_900618325.1	0.0001	0.0001	1.0	0.0001	24.0	24.0	10236.0	1.0			
GCF_002411865.3__GCF_900618265.1	0.0001	0.0001	1.0	0.0001	24.0	24.0	10203.0	1.0			
GCF_002411865.3__GCF_900618255.1	0.0001	0.0001	1.0	0.0001	24.0	24.0	10211.0	1.0			
GCF_002411865.3__GCF_018409365.1	0.0001	0.0001	0.0	0.0	6.0	6.0	10295.0	1.0			
GCF_002411865.3__GCF_017378475.1	0.0001	0.0001	3.0	0.00029	18.0	18.0	10375.0	1.0			
GCF_002411865.3__GCF_017378395.1	0.0001	0.0001	3.0	0.00029	18.0	18.0	10375.0	1.0			
GCF_001518975.1__GCF_001606045.1	0.0001	0.0001	6.0	0.00058	28.0	28.0	10267.0	1.0			
GCF_001518975.1__GCF_001792835.1	0.0001	0.0001	0.0	0.0	12.0	12.0	10430.0	1.0			
GCF_003324465.1__GCF_018141565.1	0.0001	0.0001	3.0	0.00029	30.0	30.0	10330.0	1.0			
GCF_018141565.1__GCF_900618335.1	0.0001	0.0001	6.0	0.00058	26.0	26.0	10375.0	1.0			
GCF_002411865.3__GCF_013343575.1	0.0001	0.0001	5.0	0.00048	22.0	22.0	10332.0	1.0			
GCF_002411865.3__GCF_013343475.1	0.0001	0.0001	4.0	0.00039	26.0	26.0	10373.0	1.0			
GCF_002411865.3__GCF_013260445.1	0.0001	0.0001	8.0	0.00077	22.0	22.0	10383.0	1.0			
GCF_001518975.1__GCF_003073795.1	0.0001	0.0001	8.0	0.00077	36.0	36.0	10363.0	1.0			
GCF_002411865.3__GCF_009867055.1	0.0001	0.0001	1.0	0.0001	26.0	26.0	10229.0	1.0			
GCF_002411865.3__GCF_009648875.1	0.0001	0.0001	1.0	0.0001	30.0	30.0	10354.0	1.0			
GCF_001518975.1__GCF_001542795.2	0.0001	0.0001	7.0	0.00068	36.0	36.0	10359.0	1.0			
GCF_003324465.1__GCF_004355145.1	0.0001	0.0001	8.0	0.00078	22.0	22.0	10304.0	1.0			
GCF_002442855.1__GCF_003052005.2	0.0001	0.0001	6.0	0.00059	34.0	34.0	10120.0	1.0			
GCF_001516265.1__GCF_001606045.1	0.0001	0.0001	13.0	0.00127	46.0	46.0	10241.0	1.0			
GCF_000026645.1__GCF_014854655.1	0.0001	0.0001	4.0	0.00039	22.0	22.0	10378.0	1.0			
GCF_001516325.2__GCF_003324465.1	0.0001	0.0001	6.0	0.00058	24.0	24.0	10398.0	1.0			
GCF_001516325.2__GCF_013343475.1	0.0001	0.0001	0.0	0.0	6.0	6.0	10352.0	1.0			
GCF_003319235.1__GCF_015697605.1	0.0001	0.0001	3.0	0.00029	12.0	12.0	10291.0	1.0			
GCF_002442855.1__GCF_904866275.1	0.0001	0.0001	4.0	0.00038	22.0	22.0	10436.0	1.0			
GCF_002442855.1__GCF_900185255.1	0.0001	0.0001	9.0	0.00087	24.0	24.0	10373.0	1.0			
GCF_002442855.1__GCF_018409365.1	0.0001	0.0001	0.0	0.0	16.0	16.0	10403.0	1.0			
GCF_002442855.1__GCF_018141565.1	0.0001	0.0001	6.0	0.00058	24.0	24.0	10358.0	1.0			
GCF_000026645.1__GCF_900185255.1	0.0001	0.0001	9.0	0.00086	38.0	38.0	10432.0	1.0			
GCF_002442855.1__GCF_003073795.1	0.0001	0.0001	3.0	0.00029	12.0	12.0	10402.0	1.0			
GCF_001516325.2__GCF_015697665.1	0.0001	0.0001	3.0	0.00029	24.0	24.0	10366.0	1.0			
GCF_001516325.2__GCF_016864415.1	0.0001	0.0001	8.0	0.00077	60.0	60.0	10370.0	1.0			
GCF_000026645.1__GCF_902703185.1	0.0001	0.0001	3.0	0.00029	28.0	28.0	10403.0	1.0			
GCF_002442855.1__GCF_003798105.1	0.0001	0.0001	9.0	0.00087	24.0	24.0	10374.0	1.0			
GCF_002442855.1__GCF_003429205.1	0.0001	0.0001	3.0	0.00029	12.0	12.0	10347.0	1.0			
GCF_000168335.1__GCF_004355125.1	0.0001	0.0001	3.0	0.00029	18.0	18.0	10282.0	1.0			
GCF_002442855.1__GCF_003194245.1	0.0001	0.0001	3.0	0.00029	12.0	12.0	10397.0	1.0			
GCF_001516325.2__GCF_900149285.1	0.0001	0.0001	5.0	0.00048	16.0	16.0	10405.0	1.0			
GCF_001518975.1__GCF_003194245.1	0.0001	0.0001	8.0	0.00077	32.0	32.0	10365.0	1.0			
GCF_001516245.2__GCF_900636755.1	0.0001	0.0001	3.0	0.00029	18.0	18.0	10224.0	1.0			
GCF_001518975.1__GCF_003369755.1	0.0001	0.0001	13.0	0.00128	38.0	38.0	10117.0	1.0			
GCF_003369755.1__GCF_900618325.1	0.0001	0.0001	9.0	0.0009	48.0	48.0	10027.0	1.0			
GCF_000223965.1__GCF_013415085.1	0.0001	0.0001	0.0	0.0	6.0	6.0	10389.0	1.0			
GCF_001516245.2__GCF_016126955.1	0.0001	0.0001	3.0	0.00029	18.0	18.0	10224.0	1.0			
GCF_000271365.1__GCF_000496605.2	0.0001	0.0001	3.0	0.0003	18.0	18.0	9985.0	1.0			
GCF_001518975.1__GCF_013343575.1	0.0001	0.0001	3.0	0.00029	24.0	24.0	10360.0	1.0			
GCF_000271365.1__GCF_000508765.1	0.0001	0.0001	5.0	0.00049	24.0	24.0	10128.0	1.0			
